Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,28,536809252,n/a,2013,n/a,n/a,https://old.nasdaq.com/symbol/dfp
PFD,Flaherty & Crumrine Preferred and Income Fund Inco,17.15,193364963.8,n/a,1991,n/a,n/a,https://old.nasdaq.com/symbol/pfd
PFO,Flaherty & Crumrine Preferred and Income Opportuni,12.15,153907755.8,n/a,1992,n/a,n/a,https://old.nasdaq.com/symbol/pfo
FFC,Flaherty & Crumrine Preferred and Income Securitie,21.9,974275417.8,n/a,2003,n/a,n/a,https://old.nasdaq.com/symbol/ffc
FLC,Flaherty & Crumrine Total Return Fund Inc,22.67,226497171.5,n/a,2003,n/a,n/a,https://old.nasdaq.com/symbol/flc
FLT,"FleetCor Technologies, Inc.",266.37,22214396293,n/a,2010,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/flt
FLNG,FLEX LNG Ltd.,7.03,380397405.5,n/a,2019,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/flng
FND,"Floor & Decor Holdings, Inc.",77.66,8076421154,n/a,2017,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/fnd
FTK,"Flotek Industries, Inc.",2.42,172562383.4,n/a,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/ftk
FLO,"Flowers Foods, Inc.",22.74,4811859588,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/flo
FLS,Flowserve Corporation,31.93,4151474740,n/a,n/a,Capital Goods,Fluid Controls,https://old.nasdaq.com/symbol/fls
FLR,Fluor Corporation,13.37,1876152764,n/a,n/a,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/flr
FLY,Fly Leasing Limited,7.75,236228284.8,n/a,2007,n/a,n/a,https://old.nasdaq.com/symbol/fly
FEAC,Flying Eagle Acquisition Corp.,12.01,1035862500,n/a,2020,Technology,EDP Services,https://old.nasdaq.com/symbol/feac
FEAC.U,Flying Eagle Acquisition Corp.,n/a,0,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/feac.u
FEAC.WS,Flying Eagle Acquisition Corp.,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/feac.ws
FMC,FMC Corporation,108.81,14118876253,n/a,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/fmc
WPF,Foley Trasimene Acquisition Corp.,10.05,1300218750,n/a,2020,Finance,Business Services,https://old.nasdaq.com/symbol/wpf
WPF.U,Foley Trasimene Acquisition Corp.,n/a,0,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/wpf.u
WPF.WS,Foley Trasimene Acquisition Corp.,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wpf.ws
BFT,Foley Trasimene Acquisition Corp. II,10.22,0,n/a,2020,Finance,Business Services,https://old.nasdaq.com/symbol/bft
BFT.U,Foley Trasimene Acquisition Corp. II,n/a,0,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/bft.u
BFT.WS,Foley Trasimene Acquisition Corp. II,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bft.ws
FMX,Fomento Economico Mexicano S.A.B. de C.V.,70.26,25140617773,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/fmx
FL,"Foot Locker, Inc.",37.32,3895882010,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/fl
F,Ford Motor Company,8.33,33140299909,n/a,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/f
F^B,Ford Motor Company,25.875,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/f^b
F^C,Ford Motor Company,25.56,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/f^c
FOR,Forestar Group Inc,18.97,911734641.4,n/a,2017,Finance,Real Estate,https://old.nasdaq.com/symbol/for
FTS,Fortis Inc.,42.1,19576500000,n/a,2016,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/fts
FTV,Fortive Corporation,70,23603706980,n/a,2016,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/ftv
FTV^A,Fortive Corporation,1008.78,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ftv^a
