Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
DCUE,"Dominion Energy, Inc.",108.93,0.0,,2019.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dcue
DRUA,"Dominion Energy, Inc.",25.83,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/drua
DPZ,Domino&#39;s Pizza Inc,394.67,15549960901.0,,2004.0,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/dpz
UFS,Domtar Corporation,26.72,1474798055.0,,,Basic Industries,Paper,https://old.nasdaq.com/symbol/ufs
DCI,"Donaldson Company, Inc.",53.13,6715439138.0,,,Capital Goods,Pollution Control Equipment,https://old.nasdaq.com/symbol/dci
DFIN,"Donnelley Financial Solutions, Inc.",14.3,477267791.0,,2016.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/dfin
LPG,Dorian LPG Ltd.,9.3,473201567.7,,2014.0,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/lpg
PLOW,"Douglas Dynamics, Inc.",38.62,882754989.3,,2010.0,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/plow
DEI,"Douglas Emmett, Inc.",30.07,5273522822.0,,2006.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/dei
DOV,Dover Corporation,120.87,17417765750.0,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/dov
DVD,"Dover Motorsports, Inc.",1.8065,65706708.08,,1996.0,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/dvd
DOW,Dow Inc.,52.21,38726859494.0,,2019.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/dow
RDY,Dr. Reddy&#39;s Laboratories Ltd,64.49,10699016304.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rdy
DGNR,Dragoneer Growth Opportunities Corp.,11.69,1008262500.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/dgnr
DRD,DRDGOLD Limited,10.92,933784258.7,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/drd
DRQ,"Dril-Quip, Inc.",29.05,1019532845.0,,1997.0,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/drq
DS,Drive Shack Inc.,1.37,92102283.28,,,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/ds
DTB,DTE Energy Company,25.82,0.0,,2020.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dtb
DTE,DTE Energy Company,130.06,25174360666.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dte
DTJ,DTE Energy Company,25.87,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dtj
DTP,DTE Energy Company,49.65,0.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dtp
DTW,DTE Energy Company,27.33,0.0,,2017.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dtw
DTY,DTE Energy Company,26.785,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/dty
DCO,Ducommun Incorporated,42.06,492715655.4,,,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/dco
DUK,Duke Energy Corporation,97.31,71616127474.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/duk
DUK^A,Duke Energy Corporation,28.52,0.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/duk^a
DUKB,Duke Energy Corporation,28.2,0.0,,2018.0,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/dukb
DUKH,Duke Energy Corporation,25.92,0.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/dukh
DRE,Duke Realty Corporation,40.33,15000790726.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/dre
DNB,"Dun & Bradstreet Holdings, Inc.",26.6,11252839767.0,,2020.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/dnb
DD,"DuPont de Nemours, Inc.",60.31,44258469678.0,,2017.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/dd
DXC,DXC Technology Company,21.02,5347743561.0,,,Technology,EDP Services,https://old.nasdaq.com/symbol/dxc
DY,"Dycom Industries, Inc.",71.68,2282237225.0,,,Basic Industries,Water Supply,https://old.nasdaq.com/symbol/dy
DLNG,Dynagas LNG Partners LP,2.29,81552808.2,,,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/dlng
DT,"Dynatrace, Inc.",35.99,10152653575.0,,2019.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/dt
DX,"Dynex Capital, Inc.",17.63,408039403.8,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/dx
ELF,"e.l.f. Beauty, Inc.",20.95,1069147845.0,,2016.0,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/elf
EXP,Eagle Materials Inc,88.49,3700469688.0,,,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/exp
ESTE,"Earthstone Energy, Inc.",2.92,190442750.4,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/este
DEA,"Easterly Government Properties, Inc.",21.59,1753785170.0,,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/dea
EGP,"EastGroup Properties, Inc.",145.31,5748017498.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/egp
EMN,Eastman Chemical Company,91.76,12430533953.0,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/emn
KODK,Eastman Kodak Company,6.63,501785649.3,,,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/kodk
ETN,"Eaton Corporation, PLC",114.07,45468302000.0,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/etn
EV,Eaton Vance Corporation,64.67,7442679394.0,,,Finance,Investment Managers,https://old.nasdaq.com/symbol/ev
ECL,Ecolab Inc.,209.83,59894962749.0,,,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/ecl
EC,Ecopetrol S.A.,11.07,22758090505.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ec
EPC,Edgewell Personal Care,32.38,1760020826.0,,,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/epc
EIX,Edison International,62.9,23808525065.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/eix
EW,Edwards Lifesciences Corporation,80.03,49878559288.0,,,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/ew
EP^C,El Paso Corporation,49.22,0.0,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/ep^c
ELAN,Elanco Animal Health Incorporated,29.97,14143294078.0,,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/elan
ELAT,Elanco Animal Health Incorporated,47.1,0.0,,2020.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/elat
ESTC,Elastic N.V.,101.0,8765229248.0,,2018.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/estc
EGO,Eldorado Gold Corporation,13.29,2323077009.0,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/ego
ESI,Element Solutions Inc.,12.65,3127246752.0,,2014.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/esi
ELVT,"Elevate Credit, Inc.",2.52,102787816.3,,2017.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/elvt
LLY,Eli Lilly and Company,144.76,138000000000.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/lly
EFC,Ellington Financial Inc.,13.6,595381425.6,,2010.0,Finance,Real Estate,https://old.nasdaq.com/symbol/efc
EARN,Ellington Residential Mortgage REIT,11.79,145425358.4,,2013.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/earn
ERJ,Embraer S.A.,5.3,975429362.8,,2000.0,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/erj
EME,"EMCOR Group, Inc.",80.37,4414773688.0,,,Capital Goods,Engineering & Construction,https://old.nasdaq.com/symbol/eme
EEX,"Emerald Holding, Inc.",3.06,218608480.8,,2017.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/eex
EBS,"Emergent Biosolutions, Inc.",88.42,4686183870.0,,2006.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ebs
EMR,Emerson Electric Company,74.9,44759634883.0,,,Energy,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/emr
ESRT,"Empire State Realty Trust, Inc.",7.19,2066010895.0,,2013.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/esrt
EIG,Employers Holdings Inc,35.28,1032680704.0,,2007.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/eig
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),3.62,158388433.8,,2007.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/edn
ENBL,"Enable Midstream Partners, LP",4.97,2164310581.0,,2014.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/enbl
ENB,Enbridge Inc,30.47,61708424850.0,,,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/enb
ENBA,Enbridge Inc,26.19,0.0,,2018.0,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/enba
EHC,Encompass Health Corporation,70.1,6970215726.0,,,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/ehc
DAVA,Endava plc,68.52,3765417246.0,,2018.0,Technology,EDP Services,https://old.nasdaq.com/symbol/dava
EXK,Endeavour Silver Corporation,3.57,562175425.6,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/exk
ENIA,Enel Americas S.A.,7.61,11608129335.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/enia
ENIC,Enel Chile S.A.,3.61,4993825430.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/enic
ENR,"Energizer Holdings, Inc.",47.18,3232654046.0,,2015.0,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/enr
ET,Energy Transfer L.P.,5.35,14432783216.0,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/et
EPAC,Enerpac Tool Group Corp.,20.85,1246834379.0,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/epac
ERF,Enerplus Corporation,2.25,500732100.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/erf
ENS,Enersys,81.02,3441517976.0,,2004.0,Consumer Non-Durables,Telecommunications Equipment,https://old.nasdaq.com/symbol/ens
E,ENI S.p.A.,17.84,31612115779.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/e
ENLC,"EnLink Midstream, LLC",2.98,1459445470.0,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/enlc
EBF,"Ennis, Inc.",16.75,437073260.5,,,Consumer Services,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/ebf
ENVA,"Enova International, Inc.",20.86,743995158.9,,2014.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/enva
NPO,EnPro Industries,68.45,1405690227.0,,,Basic Industries,Metal Fabrications,https://old.nasdaq.com/symbol/npo
ETM,Entercom Communications Corp.,1.88,259448458.1,,1999.0,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/etm
EAI,"Entergy Arkansas, LLC",26.03,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/eai
ETR,Entergy Corporation,109.83,21991537891.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/etr
ELC,"Entergy Louisiana, Inc.",26.27,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/elc
ELJ,"Entergy Louisiana, Inc.",25.59,0.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/elj
ELU,"Entergy Louisiana, Inc.",25.35,0.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/elu
EMP,"Entergy Mississippi, LLC",26.62,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/emp
ENJ,"Entergy New Orleans, LLC",25.5731,0.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/enj
ENO,"Entergy New Orleans, LLC",25.69,0.0,,2016.0,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/eno
EPD,Enterprise Products Partners L.P.,18.18,39684776198.0,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/epd
EVC,Entravision Communications Corporation,2.45,206255033.6,,2000.0,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/evc
ENV,"Envestnet, Inc",77.73,4193517643.0,,2010.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/env
NVST,Envista Holdings Corporation,29.52,4712617493.0,,2019.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nvst
EVA,"Enviva Partners, LP",44.47,1768459302.0,,2015.0,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/eva
ENZ,"Enzo Biochem, Inc.",2.02,96748001.0,,,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/enz
EOG,"EOG Resources, Inc.",41.91,24449390630.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/eog
EPAM,"EPAM Systems, Inc.",326.97,18306700115.0,,2012.0,Technology,EDP Services,https://old.nasdaq.com/symbol/epam
EPR,EPR Properties,28.68,2139964796.0,,1997.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/epr
EQT,EQT Corporation,14.69,4048546769.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/eqt
EFX,"Equifax, Inc.",159.19,19364342006.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/efx
EQNR,Equinor ASA,14.68,47665399620.0,,,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/eqnr
EQH,"Equitable Holdings, Inc.",24.57,10925892735.0,,2018.0,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/eqh
ETRN,Equitrans Midstream Corporation,6.98,3018640600.0,,2018.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/etrn
EQC,Equity Commonwealth,26.97,3277516035.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/eqc
ELS,"Equity Lifestyle Properties, Inc.",62.44,11378110455.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/els
EQR,Equity Residential,59.59,22182571108.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/eqr
ESGC,Eros STX Global Corporation,2.29,474071817.7,,2013.0,Consumer Services,Movies/Entertainment,https://old.nasdaq.com/symbol/esgc
ESE,ESCO Technologies Inc.,97.8,2546488429.0,,,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/ese
ESNT,Essent Group Ltd.,43.23,4860059432.0,,2013.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/esnt
EPRT,"Essential Properties Realty Trust, Inc.",19.0,1988759849.0,,2018.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/eprt
WTRG,"Essential Utilities, Inc.",46.37,11373249981.0,,,Public Utilities,Water Supply,https://old.nasdaq.com/symbol/wtrg
WTRU,"Essential Utilities, Inc.",59.84,0.0,,2019.0,Public Utilities,Water Supply,https://old.nasdaq.com/symbol/wtru
ESS,"Essex Property Trust, Inc.",246.75,16089240972.0,,1994.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ess
EL,"Estee Lauder Companies, Inc. (The)",248.23,89761369010.0,,1995.0,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/el
ETH,Ethan Allen Interiors Inc.,17.13,429159294.7,,1993.0,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/eth
EURN,Euronav NV,8.07,1645915559.0,,2015.0,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/eurn
EB,"Eventbrite, Inc.",12.9,1182231130.0,,2018.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/eb
EVR,Evercore Inc.,85.66,3480517675.0,,2006.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/evr
RE,"Everest Re Group, Ltd.",235.03,9394571214.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/re
EVRG,"Evergy, Inc.",57.3,12997462140.0,,2018.0,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/evrg
EVRI,Everi Holdings Inc.,10.26,881623865.5,,,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/evri
ES,Eversource Energy,94.42,32354697075.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/es
EVTC,"Evertec, Inc.",36.04,2591527667.0,,2013.0,Technology,EDP Services,https://old.nasdaq.com/symbol/evtc
EVH,"Evolent Health, Inc",12.88,1104830158.0,,2015.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/evh
AQUA,Evoqua Water Technologies Corp.,26.76,3136255623.0,,2017.0,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/aqua
XAN,Exantas Capital Corp.,2.54,81517045.5,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/xan
EXPR,"Express, Inc.",0.8524,55267687.02,,2010.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/expr
EXTN,Exterran Corporation,3.4,112631715.0,,2015.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/extn
EXR,Extra Space Storage Inc,117.99,15248476469.0,,2004.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/exr
XOM,Exxon Mobil Corporation,36.48,154000000000.0,,,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/xom
FNB,F.N.B. Corporation,8.57,2764980373.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/fnb
FN,Fabrinet,68.63,2535085892.0,,2010.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/fn
FDS,FactSet Research Systems Inc.,335.15,12732982604.0,,1996.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/fds
FICO,Fair Isaac Corporation,471.78,13681334101.0,,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/fico
SFUN,Fang Holdings Limited,10.35,92881075.95,,2010.0,Technology,EDP Services,https://old.nasdaq.com/symbol/sfun
FTCH,Farfetch Limited,42.59,14475312622.0,,2018.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/ftch
FPI,Farmland Partners Inc.,7.65,226408964.0,,2014.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/fpi
FST,FAST Acquisition Corp.,9.69,1156735136.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/fst
FSLY,"Fastly, Inc.",72.01,8173135000.0,,2019.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/fsly
FBK,FB Financial Corporation,31.14,1469768670.0,,2016.0,Finance,Major Banks,https://old.nasdaq.com/symbol/fbk
FFG,"FBL Financial Group, Inc.",50.77,1238509933.0,,1996.0,Finance,Life Insurance,https://old.nasdaq.com/symbol/ffg
AGM,Federal Agricultural Mortgage Corporation,68.35,733589272.3,,,Finance,Finance Companies,https://old.nasdaq.com/symbol/agm
FRT,Federal Realty Investment Trust,90.32,6832449865.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/frt
FSS,Federal Signal Corporation,32.63,1974878999.0,,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/fss
FHI,"Federated Hermes, Inc.",26.58,2641199925.0,,,Finance,Investment Managers,https://old.nasdaq.com/symbol/fhi
FDX,FedEx Corporation,267.81,70324762984.0,,,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/fdx
RACE,Ferrari N.V.,209.27,51918801307.0,,2015.0,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/race
FOE,Ferro Corporation,13.97,1149599919.0,,,Basic Industries,Paints/Coatings,https://old.nasdaq.com/symbol/foe
FCAU,Fiat Chrysler Automobiles N.V.,14.46,29271739486.0,,2014.0,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/fcau
